-2154.664987,-4166.230404
-2244.338892,-4347.090424
-2215.539605,-4256.949403
-1421.229861,-4344.128283
-2044.163917,-4805.55838
-1497.388529,-4689.712252
-1547.587978,-4754.240343
-1682.242083,-4027.004786
-1830.311773,-3997.149193
-2252.659793,-4292.53745
-1418.800855,-4565.798088
-1510.417964,-4728.065627
-1403.940324,-4515.120312
-2278.070928,-4399.459785
-1427.794404,-4265.607874
-1720.881957,-4004.493509
-1571.678731,-4788.378459
-1728.094235,-4869.819903
-2221.842563,-4190.860521
-1507.752286,-4119.148802
-1819.848364,-4888.644073
-2293.267784,-4497.703719
-1572.637877,-4054.86984
-1963.172151,-4877.295012
-2098.586099,-4815.563392
-1752.857636,-3975.187245
-2203.618793,-4722.884994
-2263.02355,-4626.58551
-2267.769453,-4249.23264
-1925.279664,-3972.487935
-1433.312607,-4669.374624
-2050.292485,-4013.646501
-1638.470157,-4004.372682
-2309.884674,-4455.843856
-1361.476323,-4414.015134
-1359.470836,-4480.907457
-1681.208199,-3973.991427
-1886.041881,-3948.581537
-1385.55462,-4251.395077
-1479.912145,-4763.495477
-1528.330323,-4809.490878
-2313.671431,-4550.379508
-1545.09669,-4023.477122
-2255.400209,-4149.299612
-2345.547458,-4412.743331
-1600.963819,-3978.834491
-1346.179816,-4577.31282
-1328.578868,-4344.033614
-2357.50564,-4450.931036
-2354.416443,-4510.866438
-1696.80366,-3928.782027
-1419.199461,-4748.078142
-1314.689938,-4399.706422
-1645.109438,-3944.818447
-1311.563372,-4487.210415
-1437.236385,-4812.107976
-2397.565547,-4496.629974
-2402.597949,-4554.468957
-2255.624425,-4894.320473
-2024.32081,-3833.379407
-2108.76301,-3841.173401
-2250.953261,-4945.376925
-2306.60863,-4905.328228
-2013.670555,-3789.338421
-2343.243017,-4874.661721
-2300.268303,-4944.872439
-2143.180151,-3810.021093
-1154.537502,-4562.013822
-2101.986707,-3787.132386
-1127.905636,-4482.467003
-1130.658509,-4526.262597
-2359.050238,-4936.088158
-2087.188458,-3736.042302
-1110.591186,-4592.084911
-1087.422209,-4499.440147
-1059.968218,-4563.279396
-1927.932885,-5264.608051
-1879.016449,-5299.169687
-1961.565271,-5311.839131
-1876.973593,-5343.312815
-1920.309545,-5352.45335
-2626.751568,-3943.443256
-1902.895443,-5390.538913
-952.8926684,-4057.754751
-2675.829938,-3937.921317
-960.3291625,-4006.873935
-2653.383435,-3870.634125
-958.9589542,-3964.098523
-2714.507181,-3959.502097
-873.0344382,-4065.875103
-885.627898,-4015.7342
-2714.606832,-3867.603473
-899.5417403,-3973.386044
-2749.17345,-3901.219665
-1074.990683,-5446.742365
-1222.038945,-3323.143736
-1177.781218,-3346.387452
-1135.616172,-5497.096274
-1026.996024,-5437.552004
-1088.605571,-5504.837951
-1192.193317,-3290.454304
-1229.649829,-3259.968415
-1043.052374,-5494.552669
-1143.550923,-3301.823296
-3173.090981,-4482.777168
-1042.030946,-5533.93121
-1169.173818,-3244.537378
-3216.962559,-4525.308433
-3257.358791,-4469.31674
-3263.873509,-4524.035385
-3301.080892,-4447.074523
-3314.234891,-4498.194503
-2186.902252,-2739.631818
-2139.966389,-2692.330982
-2182.019327,-2673.596498
-2229.391165,-2669.56684
-2124.582687,-2642.506472
-2170.497121,-2633.835545
-3314.446651,-5562.906132
-3348.527468,-5517.878597
-49.10328242,-5006.648902
-3304.867649,-5610.162125
-3360.124412,-5559.302485
-19.75591221,-5052.341612
28.21383427,-4962.215539
-3408.604873,-5570.500823
-3378.236075,-5611.484999
22.62089317,-5036.323877
65.49595611,-4996.499396
56.06643181,-5068.099007
-2545.87191,-6706.850679
-2483.726736,-6740.217742
-2530.114515,-6747.609393
-2471.81838,-6781.914426
-2602.723097,-6754.358292
-2546.718948,-6806.842252
-3708.319251,-2754.466191
-3675.396883,-2686.157571
-3763.015475,-2766.841663
-3724.101559,-2711.740606
-3789.410669,-2726.175127
-3763.713035,-2689.184486
706.317459,-3832.754094
721.2029036,-3752.109862
754.7605501,-3853.47538
758.0241372,-3790.352376
826.3726178,-3827.431457
811.9854308,-3746.780998
-950.6131401,-7437.946487
-980.2220955,-7476.079383
-871.7638814,-7452.296304
-920.107321,-7469.623211
-957.8627876,-7516.971381
-876.2108301,-7531.260162
608.4098487,-2222.076744
676.3846361,-2232.161477
637.1343969,-2176.854888
611.3246554,-2140.947957
694.6582321,-2130.774783
732.7873918,-2170.38875
-5191.955871,-3632.458292
-5189.663886,-3592.617618
-5239.614207,-3600.503789
-5230.321703,-3548.753513
-5262.58388,-3635.196217
-5287.795713,-3597.343591
-578.9005447,-440.1383059
-702.8171996,-397.4774937
-632.3012986,-405.3387523
-686.7733062,-355.1816552
-588.64148,-376.652819
-636.2126205,-356.9355218
1384.670212,-7359.320198
1468.053615,-7309.150645
1452.520436,-7370.740261
1428.267749,-7403.582908
1507.465788,-7330.600632
1472.986365,-7406.764283
-6245.857803,-5490.422114
-6279.552471,-5518.34945
-6292.606819,-5474.587489
-6337.263152,-5460.383411
-6322.340338,-5532.678092
-6371.642924,-5518.543771
-3356.723805,835.1880396
-3403.622297,850.7262016
-3458.704671,838.6945272
-3374.287384,887.7816163
-3455.926885,883.2487181
-3411.893373,911.7801916
-6101.973477,-8240.052716
-6076.911121,-8302.292559
