-1841.933631,-4458.893192
-1837.162815,-4386.533738
-1797.563795,-4405.924677
-1882.541622,-4401.051718
-1885.643275,-4467.013545
-1776.101351,-4440.584718
-1792.469112,-4492.866884
-1854.091115,-4347.669648
-1834.982938,-4519.955902
-1768.764508,-4374.048649
-1928.630446,-4446.045621
-1744.723581,-4408.853185
-1927.833234,-4399.513347
-1749.332463,-4475.777895
-1928.804836,-4490.047992
-1891.074282,-4535.83537
-1721.679169,-4443.707547
-1789.25535,-4326.016621
-1899.245706,-4327.065453
-1942.270247,-4361.602175
-1784.422252,-4548.031469
-1861.191285,-4303.379534
-1744.337431,-4525.456665
-1969.811433,-4418.751072
-1858.488238,-4571.881813
-1701.150957,-4390.379041
-1710.119593,-4500.010651
-1821.529984,-4286.286809
-1980.112908,-4471.388246
-1710.69259,-4350.827356
-1678.92867,-4457.045902
-1946.580174,-4554.005577
-1755.697704,-4291.382738
-1906.906416,-4584.42171
-1801.313183,-4597.36395
-1888.296497,-4271.659212
-1998.747741,-4363.133072
-2014.330746,-4407.799371
-1793.029651,-4254.074457
-1970.920056,-4304.683723
-1751.599535,-4601.070986
-1996.368561,-4535.613645
-1650.104471,-4399.747529
-1693.72692,-4304.73604
-1656.469711,-4502.76477
-2020.608791,-4502.566713
-2033.937181,-4444.245665
-1660.667531,-4344.498239
-1697.451395,-4573.396516
-1843.689989,-4631.959218
-1856.918727,-4234.145401
-1909.609464,-4625.76214
-1714.541629,-4266.439964
-1953.642975,-4605.688588
-1785.119813,-4636.49959
-1936.228874,-4243.470291
-1991.448268,-4582.742582
-1652.570845,-4545.099224
-1619.872693,-4471.882767
-1753.953802,-4227.349168
-2062.126102,-4412.141685
-2030.573942,-4309.840689
-2042.233169,-4537.007521
-2064.542652,-4481.61
-1983.264387,-4252.00918
-1688.906278,-4612.657966
-1818.802024,-4199.722032
-1899.295532,-4205.849354
-2060.494309,-4355.606891
-1654.987395,-4279.245184
-1613.13376,-4522.569262
-1611.165642,-4347.258586
-1599.332025,-4387.664783
-1859.385102,-4675.543053
-1709.471859,-4222.280643
-1620.146735,-4303.940074
-1584.596058,-4433.383651
-2035.79319,-4269.212768
-1820.271883,-4693.692084
-1636.589234,-4603.395358
-2060.843089,-4573.745296
-2105.163099,-4457.846851
-1764.952838,-4694.007232
-1939.517374,-4685.890616
-1838.50811,-4159.867655
-1667.356638,-4647.172267
-1998.722828,-4658.498907
-1566.721068,-4494.702963
-1886.951201,-4156.516873
-2038.757823,-4631.203112
-1611.477053,-4255.079692
-1961.615096,-4172.400078
-1715.326385,-4167.454872
-2120.771017,-4509.031605
-2118.354468,-4347.572488
-1883.724983,-4723.834175
-2103.792891,-4562.7064
-1575.652335,-4294.389722
-1591.011124,-4597.503462
-1551.374735,-4345.574475
-2016.996424,-4184.127816
-1558.587013,-4563.950798
-1685.368649,-4705.052356
-1817.357077,-4120.608696
-2101.874599,-4605.017186
-1621.541856,-4665.504408
-2123.411782,-4293.763163
-1765.799876,-4122.356335
-1520.109073,-4405.436384
-1968.204553,-4723.760682
-2059.460424,-4203.269625
-1520.183812,-4486.028299
-2039.654686,-4683.526384
-2084.722083,-4642.406434
-2107.841233,-4253.124031
-1528.679103,-4531.536653
-1584.48395,-4638.948526
-1734.035956,-4742.962283
-1998.598264,-4146.145642
-1616.783496,-4187.350296
-1529.999486,-4309.016073
-1582.951808,-4219.986166
-2169.077087,-4396.054194
-1913.309026,-4104.551101
-1552.707574,-4252.395329
-1502.844449,-4361.365503
-2173.100517,-4502.408516
-1821.704374,-4777.085452
-2182.841452,-4460.455229
-1717.929781,-4107.77109
-1620.93149,-4705.260379
-1661.576851,-4127.074834
-1524.792694,-4596.815867
-1859.098604,-4079.125018
-1925.416685,-4776.546088
-1481.332179,-4428.503218
-1623.049085,-4146.323769
-2179.602778,-4548.005311
-2136.241914,-4639.183953
-2068.628364,-4152.338983
-1780.33654,-4791.548623
-1648.709349,-4743.390784
-1982.753673,-4098.914562
-1538.033889,-4642.322975
-2196.506166,-4354.289
-1800.790013,-4065.922438
-2184.622723,-4307.609741
-2123.312131,-4197.742703
-1579.675765,-4165.917747
-2154.091991,-4236.462298
-1717.979606,-4786.015473
-1483.786097,-4557.358851
-1462.921562,-4380.823706
-1537.697565,-4196.398654
-1884.659216,-4814.964237
-2221.319392,-4390.098771
-1450.851273,-4492.934148
-1480.38549,-4260.166902
-2238.210324,-4435.735426
-2153.244953,-4680.472065
-1662.511084,-4795.18964
-1616.023653,-4769.829576
-2234.161981,-4513.57945
-2102.422682,-4745.51959
-1960.058041,-4823.944084
-1724.569063,-4829.336476
